source,entity_type,credential_type,credential_number,linked_licensee_number,name,abn_acn,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,dataset_url,dedupe_key
asic_credit_representative,representative,credit_rep,512181,389087,MFB MORTGAGE & FINANCE PTY LTD,117931236,PATTERSON LAKES,VIC,3197,2018-10-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:117931236
asic_credit_representative,representative,credit_rep,512260,389328,PROPERTY AND MORTGAGE SERVICES PTY LTD,32159479286,NEWPORT,VIC,3015,2018-10-22,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:32159479286
asic_credit_representative,representative,credit_rep,512787,487823,A & H BUSINESS & HOME LOAN SOLUTIONS PTY LTD,25621509206,SYDENHAM,VIC,3037,2018-11-14,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:25621509206
asic_credit_representative,representative,credit_rep,512845,389087,MR HOME LOANS PTY LTD,626979477,NOTTING HILL,VIC,3168,2018-11-15,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:626979477
asic_credit_representative,representative,credit_rep,513051,384704,BREAK FREE HOME LOANS PTY LTD,96629449663,CRAIGIEBURN,VIC,3064,2018-11-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:96629449663
asic_credit_representative,representative,credit_rep,513131,389087,SMART LENDING PTY LTD,29098013962,MELTON,VIC,3337,2018-11-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:29098013962
asic_credit_representative,representative,credit_rep,513225,384324,LENDING DEPORT PTY LTD,98629790245,NARRE WARREN,VIC,3805,2018-12-04,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:98629790245
asic_credit_representative,representative,credit_rep,513584,490904,AUSTRALIAN PRIVATE MORTGAGES PTY LTD,157984819,SOUTH MELBOURNE,VIC,3205,2018-12-14,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:157984819
asic_credit_representative,representative,credit_rep,514077,246786,DS BROKER SERVICES PTY LTD,35630598784,PRESTON,VIC,3072,2019-01-24,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:35630598784
asic_credit_representative,representative,credit_rep,514512,384704,MORROWS LENDING SOLUTIONS PTY LTD,48631232981,SOUTHBANK,VIC,3006,2019-02-13,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:48631232981
asic_credit_representative,representative,credit_rep,514538,391237,SOUTHSIDE HOME LOANS PTY LTD,89629560596,CARRUM DOWNS,VIC,3201,2019-02-15,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:89629560596
asic_credit_representative,representative,credit_rep,514871,389328,ASCOT MORTGAGE GROUP PTY LTD,79631370879,ASCOT VALE,VIC,3032,2019-03-05,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:79631370879
asic_credit_representative,representative,credit_rep,514922,389328,FINSAVE LENDING SOLUTIONS PTY LTD,98630392479,POINT COOK,VIC,3030,2019-03-07,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:98630392479
asic_credit_representative,representative,credit_rep,515454,391209,KARAS LENDING SOLUTIONS PTY LTD,88631214509,HILLSIDE,VIC,3037,2022-03-22,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:88631214509
asic_credit_representative,representative,credit_rep,515487,517192,LENDING GURUS PTY LTD,99632238852,TARNEIT,VIC,3029,2023-12-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:99632238852
asic_credit_representative,representative,credit_rep,515790,389087,PLAYFAIR MORTGAGE GROUP PTY LTD,87626648637,MELBOURNE,VIC,3004,2019-04-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:87626648637
asic_credit_representative,representative,credit_rep,515989,391237,DELPHI MORTGAGE BROKING PTY LTD,84615260369,SOUTH MELBOURNE,VIC,3205,2019-05-01,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:84615260369
asic_credit_representative,representative,credit_rep,516335,384704,LENDING LEGENDS PTY LTD,45633308193,FRASER RISE,VIC,3336,2019-05-20,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:45633308193
asic_credit_representative,representative,credit_rep,516455,385054,MORTGAGE SIMPLICITY PTY LTD,32099018818,COLLINGWOOD,VIC,3066,2025-05-28,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:32099018818
asic_credit_representative,representative,credit_rep,517093,391237,JT HOME LOANS PTY LTD,31632954182,PATTERSON LAKES,VIC,3197,2019-06-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:31632954182
asic_credit_representative,representative,credit_rep,517138,387856,CALEDONIAN LENDING GROUP PTY LTD,607356061,SOUTH YARRA,VIC,3141,2025-07-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:607356061
asic_credit_representative,representative,credit_rep,518246,391353,MWL LENDING SOLUTIONS PTY LTD,72635583685,MELBOURNE,VIC,3004,2019-08-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:72635583685
asic_credit_representative,representative,credit_rep,518401,382869,BLUEBIRD HOME LOANS PTY LTD,16632571352,RICHMOND,VIC,3121,2024-05-02,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:16632571352
asic_credit_representative,representative,credit_rep,518521,384704,SEAMLESS BROKING PTY LTD,83634887513,CARLTON,VIC,3053,2019-09-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:83634887513
asic_credit_representative,representative,credit_rep,518651,389087,KONG MORTGAGES PTY LTD,51635214523,ST ALBANS,VIC,3021,2019-09-19,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:51635214523
asic_credit_representative,representative,credit_rep,518925,389328,INSPIRE HOME LOANS PTY LTD,69635748917,PAKENHAM,VIC,3810,2024-05-17,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:69635748917
asic_credit_representative,representative,credit_rep,519161,517192,MTA MORTGAGE BROKERS PTY LTD,632812643,PRAHRAN,VIC,3181,2021-06-23,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:632812643
asic_credit_representative,representative,credit_rep,519246,384324,DIAMOND LENDING PTY LTD,27635681882,HALLAM,VIC,3803,2025-02-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:27635681882
asic_credit_representative,representative,credit_rep,519261,387025,BROKER GUROOS PTY LTD,35631256418,ST ALBANS,VIC,3021,2021-09-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:35631256418
asic_credit_representative,representative,credit_rep,519735,384704,CAPITAL ONE MORTGAGE SOLUTIONS PTY. LTD.,20615987516,LYNDHURST,VIC,3975,2019-11-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:20615987516
asic_credit_representative,representative,credit_rep,520033,408090,NATIONWIDE MORTGAGE FINANCE PTY. LTD.,625403394,MOUNT WAVERLEY,VIC,3149,2019-11-21,,APPR,-37.9261741,145.1723107,22.22,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:625403394
asic_credit_representative,representative,credit_rep,520347,246786,MORDIMORTGAGE PTY LTD,34637864496,FERNTREE GULLY,VIC,3156,2019-12-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:34637864496
asic_credit_representative,representative,credit_rep,521155,391209,MORTGAGE WITH MAURO PTY LTD,14637880169,MELBOURNE,VIC,3000,2020-01-30,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:14637880169
asic_credit_representative,representative,credit_rep,521160,412778,GNG OPTIMUM MORTGAGE PTY. LTD.,39128195406,WILLIAMSTOWN,VIC,3016,2020-01-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:39128195406
asic_credit_representative,representative,credit_rep,521216,390261,RAMT UP LENDING SOLUTIONS PTY LTD,637568542,UPWEY,VIC,3158,2020-02-03,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:637568542
asic_credit_representative,representative,credit_rep,521319,384704,INTEGRITY FINANCE BROKERS PTY LTD,91637707521,ABBOTSFORD,VIC,3067,2020-08-24,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:91637707521
asic_credit_representative,representative,credit_rep,521376,391237,M GROUP LENDING MILDURA PTY LTD,92637735945,MILDURA,VIC,3500,2020-02-10,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:92637735945
asic_credit_representative,representative,credit_rep,521412,390222,DC MORTGAGE SERVICES PTY LTD,48638349738,GLEN WAVERLEY,VIC,3150,2020-02-11,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:48638349738
asic_credit_representative,representative,credit_rep,521529,391209,WELL PLACED HOME LOANS PTY LTD,62638610983,FITZROY,VIC,3065,2020-02-19,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:62638610983
asic_credit_representative,representative,credit_rep,522243,389328,REVA LENDING PTY LTD,17639422790,MELBOURNE,VIC,3000,2020-03-25,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:17639422790
asic_credit_representative,representative,credit_rep,522886,389087,J & H HOME LOANS PTY LTD,114225026,CHIRNSIDE PARK,VIC,3116,2020-05-04,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:114225026
asic_credit_representative,representative,credit_rep,523063,389328,UHL LENDING GROUP PTY LTD,53640357286,TRARALGON,VIC,3844,2020-05-14,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:53640357286
asic_credit_representative,representative,credit_rep,523258,490311,STRUCTURED LENDING SOLUTIONS PTY LTD,640905497,DANDENONG,VIC,3175,2020-05-28,,APPR,-37.9142211,145.1268559,18.22,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:640905497
asic_credit_representative,representative,credit_rep,523264,505578,TRUEPILLARS LENDING PTY LTD,36607063785,MELBOURNE,VIC,3000,2020-05-22,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:36607063785
asic_credit_representative,representative,credit_rep,523650,390222,MORTGAGE BROKERS CO CBD PTY LTD,47640642379,HAWTHORN,VIC,3122,2026-01-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:47640642379
asic_credit_representative,representative,credit_rep,523723,246786,MELBOURNE MORTGAGE BROKING PTY LTD,96641250008,CHIRNSIDE PARK,VIC,3116,2020-06-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:96641250008
asic_credit_representative,representative,credit_rep,523946,389087,AKSHAR MORTGAGE PTY LTD,641036017,TRUGANINA,VIC,3029,2020-07-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:641036017
asic_credit_representative,representative,credit_rep,523964,390261,MORTGAGE PLAN CORPORATION PTY LTD,58641188310,BLACK ROCK,VIC,3193,2020-07-09,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:58641188310
asic_credit_representative,representative,credit_rep,524339,389328,CHERRY LENDING & FINANCE PTY LTD,635871224,FRANKSTON SOUTH,VIC,3199,2023-07-18,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:635871224
asic_credit_representative,representative,credit_rep,524419,384324,PLATINUM MORTGAGE BROKING SERVICES PTY. LTD.,85642182349,CAROLINE SPRINGS,VIC,3023,2025-03-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:85642182349
asic_credit_representative,representative,credit_rep,524888,389087,AUSTRALIAN MORTGAGE SELECTORS PTY LTD,14160604571,GLEN IRIS,VIC,3146,2022-08-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:14160604571
asic_credit_representative,representative,credit_rep,524971,384324,MATESHIP LENDING PTY LTD,30628896542,RICHMOND,VIC,3121,2020-08-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:30628896542
asic_credit_representative,representative,credit_rep,525001,389328,SGH HOME LOANS PTY LTD,639280541,TRUGANINA,VIC,3029,2020-08-19,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:639280541
asic_credit_representative,representative,credit_rep,525065,389087,BROKERHOUSE PTY LTD,74104743606,SHEPPARTON,VIC,3630,2020-08-20,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:74104743606
asic_credit_representative,representative,credit_rep,525225,509484,LUMBINI FINANCE & LENDING SOLUTION PTY LTD,38642683118,WOLLERT,VIC,3750,2020-08-24,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:38642683118
asic_credit_representative,representative,credit_rep,525423,384704,LAY BROKER PTY LTD,53643088180,WOLLERT,VIC,3750,2024-04-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:53643088180
asic_credit_representative,representative,credit_rep,525457,389328,AKAMBO LENDING SOLUTIONS PTY LTD,642910781,MELBOURNE,VIC,3000,2020-08-28,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:642910781
asic_credit_representative,representative,credit_rep,525782,389328,ALS MORTGAGE SOLUTIONS PTY LTD,642710905,OAKLEIGH,VIC,3166,2020-09-11,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:642710905
asic_credit_representative,representative,credit_rep,525885,384324,THE TRUSTEE FOR SIMPLE PROPERTY LENDING TRUST,71406584757,OAKLEIGH,VIC,3166,2020-09-15,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:71406584757
asic_credit_representative,representative,credit_rep,525895,391237,CC MORTGAGES PTY LTD,89642622133,CARLTON NORTH,VIC,3054,2020-09-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:89642622133
asic_credit_representative,representative,credit_rep,526096,519912,THE MORTGAGE TEAM PTY LTD,42638845815,NORTH MELBOURNE,VIC,3051,2020-09-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:42638845815
asic_credit_representative,representative,credit_rep,526151,384704,CERTIFIED LENDING PTY LTD,56642207707,SUNSHINE WEST,VIC,3020,2020-09-25,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:56642207707
asic_credit_representative,representative,credit_rep,526161,405961,IMPACT BROKERAGE PTY LTD,82639747578,BLACK ROCK,VIC,3193,2020-09-25,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:82639747578
asic_credit_representative,representative,credit_rep,526510,389087,KIDMANS PARTNERS MORTGAGE PTY LTD,20644716521,BALWYN,VIC,3103,2021-07-01,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:20644716521
